Sim 2

Light Normalized Radiosity: 91.86454%
Light Absorptance (heat generated by Stokes shift, Quantum Yield, non-fluorescent particles, and medium ): 6.93569%
Light Transmittance: 1.19977%
Stokes Shift Absorptance (converted to heat): 0.58305%
Quantum Yield Absorptance (converted to heat): 0.89127%
Total Fluorescent Absorptance (absorptance of photons by fluorescent particles): 4.45568%
Fluorescent Absorptance (converted to fluorescent emission): 2.98163%
Reflectance by Fluorescent Emission: 2.89266%
Non-Fluorescent Particles and Medium Absorptance (converted to heat): 5.46199%

Note: In the column headers below, the number in parentheses indicates the layer number for each attenuation coefficient (e.g., mu_s(1), mu_med(1), mu_a(1), mu_af(1) for layer 1)
Note: The units are based on micrometer
Wavelength	Normalized Radiosity	Absorptance	Transmittance	Stokes Shift Absorptance	Quantum Yield Absorptance	Total Fluorescent Absorptance	Reflectance (via fluorescent emission)	Fluorescent Absorptance	Non-Fluorescent Particles/Medium Absorptance	n_medium(1)	k_medium(1)	mu_a(non-fluorescent)(1)	mu_a(medium)(1)	mu_s(1)	g(1)	Thickness(1)	mu_a(fluorescent)1(1)
1855.0	0.8228	0.1635	0.0137	0.0	0.0	0.0	0.0	0.0	0.1635	1.4882	2e-05	0.0	0.000109	0.149165	0.35721903	500.0	2.1e-05	
1857.0	0.8213	0.1623	0.0164	0.0	0.0	0.0	0.0	0.0	0.1623	1.4882	2e-05	0.0	0.000107	0.148737	0.35744443	500.0	2e-05	
1859.0	0.8182	0.1647	0.0171	0.0	0.0	0.0	0.0	0.0	0.1647	1.4882	2e-05	0.0	0.000106	0.148308	0.35766383	500.0	2e-05	
1861.0	0.8232	0.16	0.0168	0.0	0.0	0.0	0.0	0.0	0.16	1.4882	1.9e-05	0.0	0.000105	0.147878	0.35788003	500.0	2e-05	
1863.0	0.8305	0.1529	0.0166	0.0	0.0	0.0	0.0	0.0	0.1529	1.4882	1.9e-05	0.0	0.000104	0.147447	0.35809513	500.0	2e-05	
1865.0	0.8212	0.1643	0.0145	0.0	0.0	0.0	0.0	0.0	0.1643	1.4882	1.9e-05	0.0	0.000105	0.147017	0.35831216	500.0	2e-05	
1867.0	0.8166	0.166	0.0174	0.0	0.0	0.0	0.0	0.0	0.166	1.4882	2e-05	0.0	0.000105	0.146588	0.35853508	500.0	2e-05	
1869.0	0.8241	0.1601	0.0158	0.0	0.0	0.0	0.0	0.0	0.1601	1.4882	2e-05	0.0	0.000106	0.14616	0.35876661	500.0	2e-05	
1871.0	0.8163	0.1681	0.0157	0.0	0.0	0.0	0.0	0.0	0.1681	1.4882	2e-05	0.0	0.000108	0.145734	0.35900948	500.0	2.1e-05	
1873.0	0.8163	0.169	0.0147	0.0	0.0	0.0	0.0	0.0	0.169	1.4882	2e-05	0.0	0.00011	0.145312	0.35926751	500.0	2.1e-05	
1875.0	0.8155	0.1688	0.0157	0.0	0.0	0.0	0.0	0.0	0.1689	1.4882	2.1e-05	0.0	0.000112	0.144894	0.35954301	500.0	2.2e-05	
1877.0	0.8098	0.1753	0.0149	0.0	0.0	0.0	0.0	0.0	0.1753	1.4882	2.1e-05	0.0	0.000115	0.14448	0.35983774	500.0	2.2e-05	
1879.0	0.8045	0.1793	0.0162	0.0	0.0	0.0	0.0	0.0	0.1793	1.4882	2.2e-05	0.0	0.000117	0.144071	0.36015384	500.0	2.3e-05	
1881.0	0.8087	0.1764	0.0149	0.0	0.0	0.0	0.0	0.0	0.1765	1.4882	2.2e-05	0.0	0.00012	0.143668	0.36049227	500.0	2.3e-05	
1883.0	0.8065	0.1794	0.014	0.0	0.0	0.0	0.0	0.0	0.1794	1.4882	2.3e-05	0.0	0.000124	0.143271	0.36085279	500.0	2.4e-05	
1885.0	0.8058	0.1808	0.0135	0.0	0.0	0.0	0.0	0.0	0.1808	1.4882	2.4e-05	0.0	0.000128	0.14288	0.36123636	500.0	2.5e-05	
1887.0	0.8043	0.1858	0.0099	0.0	0.0	0.0	0.0	0.0	0.1858	1.4882	2.5e-05	0.0	0.000132	0.142495	0.36164231	500.0	2.6e-05	
1889.0	0.7979	0.1886	0.0135	0.0	0.0	0.0	0.0	0.0	0.1887	1.4882	2.6e-05	0.0	0.000138	0.142116	0.36206845	500.0	2.7e-05	
1891.0	0.7996	0.1887	0.0116	0.0	0.0	0.0	0.0	0.0	0.1888	1.4882	2.7e-05	0.0	0.000144	0.141743	0.36251461	500.0	2.8e-05	
1893.0	0.789	0.1994	0.0116	0.0	0.0	0.0	0.0	0.0	0.1994	1.4882	2.8e-05	0.0	0.000149	0.141375	0.36297883	500.0	2.9e-05	
1895.0	0.7864	0.2029	0.0108	0.0	0.0	0.0	0.0	0.0	0.2029	1.4882	2.9e-05	0.0	0.000155	0.141013	0.36345848	500.0	3.1e-05	
1897.0	0.776	0.214	0.01	0.0	0.0	0.0	0.0	0.0	0.2141	1.4882	3e-05	0.0	0.000161	0.140656	0.36395156	500.0	3.2e-05	
1899.0	0.7789	0.2111	0.01	0.0	0.0	0.0	0.0	0.0	0.2112	1.4882	3.2e-05	0.0	0.000168	0.140303	0.36445552	500.0	3.3e-05	
1901.0	0.7772	0.2125	0.0103	0.0	0.0	0.0	0.0	0.0	0.2125	1.4882	3.3e-05	0.0	0.000173	0.139955	0.36496849	500.0	3.5e-05	
1903.0	0.7665	0.2252	0.0084	0.0	0.0	0.0	0.0	0.0	0.2252	1.4882	3.4e-05	0.0	0.000178	0.13961	0.36548696	500.0	3.6e-05	
1905.0	0.7745	0.2176	0.0079	0.0	0.0	0.0	0.0	0.0	0.2176	1.4882	3.5e-05	0.0	0.000183	0.139267	0.36600811	500.0	3.7e-05	
1907.0	0.7619	0.2302	0.0079	0.0	0.0	0.0	0.0	0.0	0.2302	1.4882	3.5e-05	0.0	0.000186	0.138927	0.36653074	500.0	3.8e-05	
1909.0	0.7631	0.2295	0.0074	0.0	0.0	0.0	0.0	0.0	0.2295	1.4882	3.6e-05	0.0	0.000189	0.138589	0.36705141	500.0	3.8e-05	
1911.0	0.7634	0.2291	0.0075	0.0	0.0	0.0	0.0	0.0	0.2291	1.4882	3.6e-05	0.0	0.000192	0.138251	0.36756758	500.0	3.9e-05	
1913.0	0.7555	0.236	0.0086	0.0	0.0	0.0	0.0	0.0	0.236	1.4882	3.7e-05	0.0	0.000193	0.137915	0.36807938	500.0	3.9e-05	
1915.0	0.7674	0.2256	0.007	0.0	0.0	0.0	0.0	0.0	0.2256	1.4882	3.7e-05	0.0	0.000193	0.137578	0.36858417	500.0	4e-05	
1917.0	0.7615	0.2299	0.0086	0.0	0.0	0.0	0.0	0.0	0.2299	1.4882	3.7e-05	0.0	0.000192	0.137242	0.36907992	500.0	4e-05	
1919.0	0.7661	0.226	0.0079	0.0	0.0	0.0	0.0	0.0	0.2261	1.4882	3.6e-05	0.0	0.000191	0.136904	0.3695672	500.0	4e-05	
1921.0	0.763	0.2289	0.0081	0.0	0.0	0.0	0.0	0.0	0.229	1.4882	3.6e-05	0.0	0.000188	0.136567	0.37004537	500.0	3.9e-05	
1923.0	0.7642	0.2277	0.0081	0.0	0.0	0.0	0.0	0.0	0.2277	1.4882	3.6e-05	0.0	0.000186	0.136228	0.37051367	500.0	3.9e-05	
1925.0	0.7551	0.2367	0.0082	0.0	0.0	0.0	0.0	0.0	0.2367	1.4882	3.5e-05	0.0	0.000184	0.135888	0.37097248	500.0	3.9e-05	
1927.0	0.7666	0.2241	0.0092	0.0	0.0	0.0	0.0	0.0	0.2241	1.4882	3.5e-05	0.0	0.000182	0.135546	0.37142288	500.0	3.8e-05	
1929.0	0.7694	0.221	0.0096	0.0	0.0	0.0	0.0	0.0	0.221	1.4882	3.5e-05	0.0	0.00018	0.135204	0.37186664	500.0	3.8e-05	
1931.0	0.7666	0.2232	0.0102	0.0	0.0	0.0	0.0	0.0	0.2232	1.4882	3.4e-05	0.0	0.000179	0.134861	0.37230523	500.0	3.8e-05	
1933.0	0.7621	0.2278	0.0101	0.0	0.0	0.0	0.0	0.0	0.2278	1.4882	3.4e-05	0.0	0.000178	0.134518	0.37274053	500.0	3.8e-05	
1935.0	0.7736	0.2173	0.0091	0.0	0.0	0.0	0.0	0.0	0.2173	1.4882	3.4e-05	0.0	0.000178	0.134175	0.37317568	500.0	3.8e-05	
1937.0	0.7654	0.2241	0.0105	0.0	0.0	0.0	0.0	0.0	0.2241	1.4882	3.4e-05	0.0	0.000177	0.133832	0.37361295	500.0	3.8e-05	
1939.0	0.7694	0.221	0.0095	0.0	0.0	0.0	0.0	0.0	0.2211	1.4882	3.4e-05	0.0	0.000178	0.133491	0.37405471	500.0	3.8e-05	
1941.0	0.7654	0.2254	0.0092	0.0	0.0	0.0	0.0	0.0	0.2254	1.4882	3.4e-05	0.0	0.000178	0.133151	0.37450409	500.0	3.8e-05	
1943.0	0.7632	0.2251	0.0117	0.0	0.0	0.0	0.0	0.0	0.2251	1.4882	3.4e-05	0.0	0.000178	0.132813	0.37496362	500.0	3.8e-05	
1945.0	0.7663	0.225	0.0087	0.0	0.0	0.0	0.0	0.0	0.225	1.4882	3.4e-05	0.0	0.000178	0.132479	0.37543552	500.0	3.8e-05	
1947.0	0.7628	0.2282	0.009	0.0	0.0	0.0	0.0	0.0	0.2282	1.4882	3.5e-05	0.0	0.000178	0.132147	0.37592208	500.0	3.8e-05	
1949.0	0.7667	0.2237	0.0095	0.0	0.0	0.0	0.0	0.0	0.2238	1.4882	3.5e-05	0.0	0.000179	0.131819	0.37642533	500.0	3.9e-05	
1951.0	0.7625	0.226	0.0114	0.0	0.0	0.0	0.0	0.0	0.2261	1.4882	3.4e-05	0.0	0.000177	0.131496	0.3769481	500.0	3.8e-05	
1953.0	0.7621	0.2265	0.0113	0.0	0.0	0.0	0.0	0.0	0.2266	1.4882	3.4e-05	0.0	0.000176	0.131178	0.37748992	500.0	3.8e-05	
1955.0	0.7683	0.2213	0.0104	0.0	0.0	0.0	0.0	0.0	0.2214	1.4882	3.4e-05	0.0	0.000174	0.130864	0.37805146	500.0	3.8e-05	
1957.0	0.7622	0.2266	0.0112	0.0	0.0	0.0	0.0	0.0	0.2266	1.4882	3.3e-05	0.0	0.000172	0.130555	0.37863443	500.0	3.7e-05	
1959.0	0.7598	0.2294	0.0108	0.0	0.0	0.0	0.0	0.0	0.2294	1.4882	3.3e-05	0.0	0.000169	0.130252	0.37923734	500.0	3.7e-05	
1961.0	0.7694	0.2194	0.0112	0.0	0.0	0.0	0.0	0.0	0.2194	1.4882	3.2e-05	0.0	0.000166	0.129953	0.37985961	500.0	3.6e-05	
1963.0	0.7669	0.2191	0.0139	0.0	0.0	0.0	0.0	0.0	0.2191	1.4882	3.2e-05	0.0	0.000163	0.129659	0.38050078	500.0	3.6e-05	
1965.0	0.7708	0.2177	0.0115	0.0	0.0	0.0	0.0	0.0	0.2177	1.4882	3.1e-05	0.0	0.00016	0.12937	0.38115936	500.0	3.5e-05	
1967.0	0.7762	0.2107	0.0132	0.0	0.0	0.0	0.0	0.0	0.2107	1.4882	3.1e-05	0.0	0.000157	0.129086	0.38183384	500.0	3.5e-05	
1969.0	0.7702	0.2157	0.0141	0.0	0.0	0.0	0.0	0.0	0.2157	1.4882	3e-05	0.0	0.000154	0.128805	0.3825223	500.0	3.4e-05	
1971.0	0.7875	0.1993	0.0132	0.0	0.0	0.0	0.0	0.0	0.1993	1.4882	3e-05	0.0	0.000151	0.128529	0.38322296	500.0	3.4e-05	
1973.0	0.7753	0.2099	0.0148	0.0	0.0	0.0	0.0	0.0	0.2099	1.4882	2.9e-05	0.0	0.000148	0.128255	0.3839339	500.0	3.3e-05	
1975.0	0.7878	0.1981	0.0141	0.0	0.0	0.0	0.0	0.0	0.1981	1.4882	2.9e-05	0.0	0.000146	0.127985	0.38465132	500.0	3.3e-05	
1977.0	0.7769	0.2098	0.0133	0.0	0.0	0.0	0.0	0.0	0.2098	1.4882	2.9e-05	0.0	0.000145	0.127716	0.38537396	500.0	3.3e-05	
1979.0	0.777	0.2073	0.0157	0.0	0.0	0.0	0.0	0.0	0.2073	1.4882	2.8e-05	0.0	0.000145	0.12745	0.38610046	500.0	3.3e-05	
1981.0	0.7806	0.204	0.0154	0.0	0.0	0.0	0.0	0.0	0.2041	1.4882	2.9e-05	0.0	0.000145	0.127186	0.38682767	500.0	3.3e-05	
1983.0	0.7752	0.2085	0.0163	0.0	0.0	0.0	0.0	0.0	0.2085	1.4882	2.9e-05	0.0	0.000146	0.126922	0.387554	500.0	3.3e-05	
1985.0	0.7731	0.2123	0.0146	0.0	0.0	0.0	0.0	0.0	0.2123	1.4882	2.9e-05	0.0	0.000146	0.126659	0.38827818	500.0	3.4e-05	
1987.0	0.777	0.2083	0.0147	0.0	0.0	0.0	0.0	0.0	0.2083	1.4882	2.9e-05	0.0	0.000147	0.126397	0.38899835	500.0	3.4e-05	
1989.0	0.7737	0.2119	0.0144	0.0	0.0	0.0	0.0	0.0	0.2119	1.4882	2.9e-05	0.0	0.000148	0.126135	0.38971315	500.0	3.4e-05	
1991.0	0.7655	0.2198	0.0147	0.0	0.0	0.0	0.0	0.0	0.2198	1.4882	3e-05	0.0	0.000149	0.125872	0.3904215	500.0	3.5e-05	
1993.0	0.7731	0.2116	0.0153	0.0	0.0	0.0	0.0	0.0	0.2116	1.4882	3e-05	0.0	0.00015	0.125609	0.39112237	500.0	3.5e-05	
1995.0	0.7684	0.2174	0.0142	0.0	0.0	0.0	0.0	0.0	0.2174	1.4882	3e-05	0.0	0.000152	0.125345	0.39181497	500.0	3.6e-05	
1997.0	0.7638	0.2244	0.0118	0.0	0.0	0.0	0.0	0.0	0.2244	1.4882	3.1e-05	0.0	0.000154	0.125081	0.39249944	500.0	3.6e-05	
1999.0	0.7677	0.2185	0.0138	0.0	0.0	0.0	0.0	0.0	0.2185	1.4882	3.1e-05	0.0	0.000156	0.124815	0.39317574	500.0	3.7e-05	
2001.0	0.7694	0.2174	0.0132	0.0	0.0	0.0	0.0	0.0	0.2174	1.4882	3.1e-05	0.0	0.000158	0.124549	0.3938439	500.0	3.7e-05	
2003.0	0.767	0.2194	0.0136	0.0	0.0	0.0	0.0	0.0	0.2194	1.4882	3.2e-05	0.0	0.00016	0.124282	0.39450504	500.0	3.8e-05	
2005.0	0.7665	0.2183	0.0153	0.0	0.0	0.0	0.0	0.0	0.2183	1.4882	3.2e-05	0.0	0.000162	0.124014	0.39516009	500.0	3.9e-05	
2007.0	0.7621	0.2257	0.0122	0.0	0.0	0.0	0.0	0.0	0.2257	1.4882	3.3e-05	0.0	0.000165	0.123745	0.39580979	500.0	3.9e-05	
2009.0	0.7604	0.2272	0.0124	0.0	0.0	0.0	0.0	0.0	0.2272	1.4882	3.4e-05	0.0	0.000168	0.123476	0.39645624	500.0	4e-05	
2011.0	0.7502	0.2374	0.0124	0.0	0.0	0.0	0.0	0.0	0.2374	1.4882	3.4e-05	0.0	0.000171	0.123207	0.3971009	500.0	4.1e-05	
2013.0	0.7502	0.2371	0.0127	0.0	0.0	0.0	0.0	0.0	0.2371	1.4882	3.5e-05	0.0	0.000175	0.122939	0.3977443	500.0	4.2e-05	
2015.0	0.7495	0.2383	0.0122	0.0	0.0	0.0	0.0	0.0	0.2383	1.4882	3.6e-05	0.0	0.000179	0.12267	0.3983898	500.0	4.3e-05	
2017.0	0.7506	0.2371	0.0123	0.0	0.0	0.0	0.0	0.0	0.2371	1.4882	3.7e-05	0.0	0.000183	0.122404	0.39903925	500.0	4.4e-05	
2019.0	0.7376	0.2499	0.0125	0.0	0.0	0.0	0.0	0.0	0.2499	1.4882	3.8e-05	0.0	0.000187	0.122138	0.39969449	500.0	4.6e-05	
2021.0	0.7403	0.2464	0.0133	0.0	0.0	0.0	0.0	0.0	0.2465	1.4882	3.9e-05	0.0	0.000192	0.121875	0.40035742	500.0	4.7e-05	
2023.0	0.7419	0.2463	0.0117	0.0	0.0	0.0	0.0	0.0	0.2464	1.4882	3.9e-05	0.0	0.000196	0.121614	0.40102974	500.0	4.8e-05	
2025.0	0.7419	0.2472	0.0109	0.0	0.0	0.0	0.0	0.0	0.2472	1.4882	4e-05	0.0	0.0002	0.121355	0.40171357	500.0	4.9e-05	
2027.0	0.7366	0.253	0.0104	0.0	0.0	0.0	0.0	0.0	0.253	1.4882	4.1e-05	0.0	0.000203	0.1211	0.4024097	500.0	5e-05	
2029.0	0.7355	0.2544	0.0101	0.0	0.0	0.0	0.0	0.0	0.2544	1.4882	4.2e-05	0.0	0.000207	0.120848	0.4031192	500.0	5.1e-05	
2031.0	0.7311	0.2574	0.0115	0.0	0.0	0.0	0.0	0.0	0.2574	1.4882	4.2e-05	0.0	0.00021	0.120599	0.40384332	500.0	5.2e-05	
2033.0	0.7288	0.2612	0.01	0.0	0.0	0.0	0.0	0.0	0.2613	1.4882	4.3e-05	0.0	0.000213	0.120354	0.4045823	500.0	5.3e-05	
2035.0	0.7344	0.2561	0.0094	0.0	0.0	0.0	0.0	0.0	0.2562	1.4882	4.4e-05	0.0	0.000216	0.120113	0.40533635	500.0	5.4e-05	
2037.0	0.7254	0.265	0.0096	0.0	0.0	0.0	0.0	0.0	0.265	1.4882	4.4e-05	0.0	0.000219	0.119876	0.40610613	500.0	5.4e-05	
2039.0	0.7228	0.267	0.0102	0.0	0.0	0.0	0.0	0.0	0.267	1.4882	4.5e-05	0.0	0.000221	0.119644	0.40689106	500.0	5.5e-05	
2041.0	0.7195	0.2698	0.0107	0.0	0.0	0.0	0.0	0.0	0.2698	1.4882	4.5e-05	0.0	0.000223	0.119414	0.40769033	500.0	5.6e-05	
2043.0	0.7257	0.2645	0.0098	0.0	0.0	0.0	0.0	0.0	0.2645	1.4882	4.6e-05	0.0	0.000225	0.119189	0.40850298	500.0	5.7e-05	
2045.0	0.7267	0.263	0.0103	0.0	0.0	0.0	0.0	0.0	0.263	1.4882	4.6e-05	0.0	0.000228	0.118967	0.40932816	500.0	5.7e-05	
2047.0	0.715	0.2765	0.0085	0.0	0.0	0.0	0.0	0.0	0.2766	1.4882	4.7e-05	0.0	0.00023	0.118749	0.41016488	500.0	5.8e-05	
2049.0	0.7156	0.2743	0.0101	0.0	0.0	0.0	0.0	0.0	0.2743	1.4882	4.7e-05	0.0	0.000232	0.118534	0.41101205	500.0	5.9e-05	
2051.0	0.7168	0.2761	0.007	0.0	0.0	0.0	0.0	0.0	0.2762	1.4882	4.8e-05	0.0	0.000234	0.118322	0.41186824	500.0	6e-05	
2053.0	0.7205	0.2717	0.0078	0.0	0.0	0.0	0.0	0.0	0.2717	1.4882	4.8e-05	0.0	0.000237	0.118112	0.41273185	500.0	6.1e-05	
2055.0	0.7073	0.2857	0.007	0.0	0.0	0.0	0.0	0.0	0.2857	1.4882	4.9e-05	0.0	0.000239	0.117905	0.41360053	500.0	6.2e-05	
2057.0	0.7106	0.2806	0.0088	0.0	0.0	0.0	0.0	0.0	0.2806	1.4882	5e-05	0.0	0.000243	0.117699	0.41447237	500.0	6.3e-05	
2059.0	0.7078	0.2843	0.0079	0.0	0.0	0.0	0.0	0.0	0.2843	1.4882	5.1e-05	0.0	0.000247	0.117496	0.41534693	500.0	6.4e-05	
2061.0	0.7021	0.29	0.0079	0.0	0.0	0.0	0.0	0.0	0.29	1.4882	5.1e-05	0.0	0.000251	0.117294	0.41622257	500.0	6.5e-05	
2063.0	0.7079	0.2833	0.0088	0.0	0.0	0.0	0.0	0.0	0.2833	1.4882	5.2e-05	0.0	0.000255	0.117092	0.41709771	500.0	6.7e-05	
2065.0	0.6982	0.2935	0.0083	0.0	0.0	0.0	0.0	0.0	0.2936	1.4882	5.3e-05	0.0	0.000259	0.116892	0.41797122	500.0	6.8e-05	
2067.0	0.6965	0.295	0.0085	0.0	0.0	0.0	0.0	0.0	0.295	1.4882	5.4e-05	0.0	0.000263	0.116692	0.41884223	500.0	6.9e-05	
2069.0	0.6943	0.2982	0.0075	0.0	0.0	0.0	0.0	0.0	0.2982	1.4882	5.5e-05	0.0	0.000265	0.116493	0.41971079	500.0	7e-05	
2071.0	0.6948	0.2978	0.0074	0.0	0.0	0.0	0.0	0.0	0.2978	1.4882	5.5e-05	0.0	0.000267	0.116295	0.42057444	500.0	7.1e-05	
2073.0	0.6985	0.2944	0.0071	0.0	0.0	0.0	0.0	0.0	0.2944	1.4882	5.6e-05	0.0	0.00027	0.116095	0.42143252	500.0	7.2e-05	
2075.0	0.6931	0.2991	0.0078	0.0	0.0	0.0	0.0	0.0	0.2992	1.4882	5.6e-05	0.0	0.000271	0.115896	0.42228543	500.0	7.2e-05	
2077.0	0.6876	0.3051	0.0073	0.0	0.0	0.0	0.0	0.0	0.3051	1.4882	5.6e-05	0.0	0.000272	0.115697	0.42313174	500.0	7.3e-05	
2079.0	0.687	0.306	0.007	0.0	0.0	0.0	0.0	0.0	0.306	1.4882	5.7e-05	0.0	0.000274	0.115496	0.42397135	500.0	7.4e-05	
2081.0	0.6956	0.2969	0.0075	0.0	0.0	0.0	0.0	0.0	0.2969	1.4882	5.7e-05	0.0	0.000274	0.115296	0.42480543	500.0	7.4e-05	
2083.0	0.6918	0.2993	0.0088	0.0	0.0	0.0	0.0	0.0	0.2993	1.4882	5.7e-05	0.0	0.000275	0.115094	0.42563318	500.0	7.4e-05	
2085.0	0.6877	0.3052	0.0071	0.0	0.0	0.0	0.0	0.0	0.3052	1.4882	5.7e-05	0.0	0.000275	0.114893	0.42645506	500.0	7.5e-05	
2087.0	0.6907	0.3015	0.0078	0.0	0.0	0.0	0.0	0.0	0.3016	1.4882	5.7e-05	0.0	0.000275	0.11469	0.42727218	500.0	7.5e-05	
2089.0	0.6892	0.3035	0.0073	0.0	0.0	0.0	0.0	0.0	0.3035	1.4882	5.7e-05	0.0	0.000275	0.114488	0.42808504	500.0	7.5e-05	
2091.0	0.695	0.297	0.008	0.0	0.0	0.0	0.0	0.0	0.297	1.4882	5.7e-05	0.0	0.000275	0.114285	0.42889465	500.0	7.5e-05	
2093.0	0.6826	0.3102	0.0072	0.0	0.0	0.0	0.0	0.0	0.3102	1.4882	5.8e-05	0.0	0.000278	0.114081	0.42969969	500.0	7.6e-05	
2095.0	0.686	0.3076	0.0064	0.0	0.0	0.0	0.0	0.0	0.3076	1.4882	5.8e-05	0.0	0.00028	0.113877	0.43050325	500.0	7.7e-05	
2097.0	0.6812	0.3102	0.0087	0.0	0.0	0.0	0.0	0.0	0.3102	1.4882	5.9e-05	0.0	0.000283	0.113673	0.43130726	500.0	7.8e-05	
2099.0	0.6748	0.3181	0.0071	0.0	0.0	0.0	0.0	0.0	0.3181	1.4882	6e-05	0.0	0.000288	0.11347	0.43210985	500.0	8e-05	
2101.0	0.6719	0.3208	0.0073	0.0	0.0	0.0	0.0	0.0	0.3208	1.4882	6.2e-05	0.0	0.000295	0.113266	0.43291421	500.0	8.2e-05	
2103.0	0.677	0.3163	0.0066	0.0	0.0	0.0	0.0	0.0	0.3164	1.4882	6.3e-05	0.0	0.000301	0.113064	0.43372314	500.0	8.4e-05	
2105.0	0.6641	0.3309	0.005	0.0	0.0	0.0	0.0	0.0	0.3309	1.4882	6.5e-05	0.0	0.000311	0.112863	0.43453442	500.0	8.7e-05	
2107.0	0.66	0.3336	0.0063	0.0	0.0	0.0	0.0	0.0	0.3337	1.4882	6.8e-05	0.0	0.000322	0.112662	0.43535042	500.0	9e-05	
2109.0	0.6527	0.3422	0.0051	0.0	0.0	0.0	0.0	0.0	0.3422	1.4882	7e-05	0.0	0.000334	0.112463	0.43617458	500.0	9.4e-05	
2111.0	0.6541	0.3398	0.0062	0.0	0.0	0.0	0.0	0.0	0.3398	1.488194	7.3e-05	0.0	0.000345	0.112265	0.43699265	500.0	9.7e-05	
2113.0	0.6458	0.3508	0.0035	0.0	0.0	0.0	0.0	0.0	0.3508	1.488183	7.5e-05	0.0	0.000357	0.112067	0.43780511	500.0	0.000101	
2115.0	0.6419	0.3534	0.0047	0.0	0.0	0.0	0.0	0.0	0.3534	1.488171	7.8e-05	0.0	0.000369	0.111872	0.43862806	500.0	0.000104	
2117.0	0.6322	0.3632	0.0046	0.0	0.0	0.0	0.0	0.0	0.3632	1.488156	8e-05	0.0	0.000379	0.111678	0.4394531	500.0	0.000107	
2119.0	0.6322	0.363	0.0048	0.0	0.0	0.0	0.0	0.0	0.363	1.488135	8.2e-05	0.0	0.000389	0.111486	0.44027584	500.0	0.000111	
2121.0	0.631	0.365	0.004	0.0	0.0	0.0	0.0	0.0	0.365	1.488115	8.4e-05	0.0	0.000399	0.111297	0.44110989	500.0	0.000114	
2123.0	0.6307	0.3645	0.0048	0.0	0.0	0.0	0.0	0.0	0.3645	1.4881	8.6e-05	0.0	0.000407	0.111113	0.44197344	500.0	0.000116	
2125.0	0.6249	0.3707	0.0044	0.0	0.0	0.0	0.0	0.0	0.3707	1.4881	8.7e-05	0.0	0.000411	0.110937	0.44289149	500.0	0.000118	
2127.0	0.6315	0.3645	0.004	0.0	0.0	0.0	0.0	0.0	0.3645	1.4881	8.8e-05	0.0	0.000416	0.110765	0.44382018	500.0	0.000119	
2129.0	0.6197	0.3765	0.0037	0.0	0.0	0.0	0.0	0.0	0.3766	1.4881	8.9e-05	0.0	0.000419	0.110596	0.44475954	500.0	0.000121	
2131.0	0.6179	0.3789	0.0032	0.0	0.0	0.0	0.0	0.0	0.379	1.4881	8.9e-05	0.0	0.000421	0.11043	0.44571083	500.0	0.000122	
2133.0	0.6174	0.379	0.0036	0.0	0.0	0.0	0.0	0.0	0.3791	1.4881	9e-05	0.0	0.000423	0.110266	0.44667057	500.0	0.000123	
2135.0	0.6227	0.3734	0.0039	0.0	0.0	0.0	0.0	0.0	0.3734	1.4881	9e-05	0.0	0.000424	0.110105	0.44763836	500.0	0.000123	
2137.0	0.6211	0.3749	0.004	0.0	0.0	0.0	0.0	0.0	0.3749	1.4881	8.9e-05	0.0	0.000421	0.109948	0.44861781	500.0	0.000123	
2139.0	0.6318	0.364	0.0041	0.0	0.0	0.0	0.0	0.0	0.3641	1.4881	8.9e-05	0.0	0.000418	0.109793	0.44960262	500.0	0.000122	
2141.0	0.617	0.3792	0.0037	0.0	0.0	0.0	0.0	0.0	0.3793	1.4881	8.8e-05	0.0	0.000415	0.10964	0.45059164	500.0	0.000122	
2143.0	0.6261	0.3699	0.004	0.0	0.0	0.0	0.0	0.0	0.3699	1.4881	8.7e-05	0.0	0.00041	0.109489	0.45158572	500.0	0.000121	
2145.0	0.6239	0.3712	0.0049	0.0	0.0	0.0	0.0	0.0	0.3713	1.4881	8.7e-05	0.0	0.000406	0.10934	0.45258167	500.0	0.00012	
2147.0	0.6233	0.3722	0.0045	0.0	0.0	0.0	0.0	0.0	0.3722	1.4881	8.6e-05	0.0	0.000401	0.109192	0.45357834	500.0	0.000119	
2149.0	0.6211	0.3747	0.0042	0.0	0.0	0.0	0.0	0.0	0.3747	1.4881	8.5e-05	0.0	0.000398	0.109044	0.45457249	500.0	0.000118	
2151.0	0.6212	0.3734	0.0055	0.0	0.0	0.0	0.0	0.0	0.3734	1.4881	8.5e-05	0.0	0.000395	0.108897	0.45556492	500.0	0.000118	
2153.0	0.6302	0.3659	0.0039	0.0	0.0	0.0	0.0	0.0	0.3659	1.4881	8.4e-05	0.0	0.000392	0.10875	0.45655484	500.0	0.000118	
2155.0	0.6246	0.3716	0.0037	0.0	0.0	0.0	0.0	0.0	0.3717	1.4881	8.3e-05	0.0	0.000388	0.108605	0.45754308	500.0	0.000117	
2157.0	0.6256	0.3678	0.0066	0.0	0.0	0.0	0.0	0.0	0.3678	1.4881	8.2e-05	0.0	0.000384	0.108459	0.45852752	500.0	0.000116	
2159.0	0.6353	0.3596	0.0051	0.0	0.0	0.0	0.0	0.0	0.3596	1.4881	8.1e-05	0.0	0.000379	0.108314	0.45950701	500.0	0.000115	
